vivarjiwAH	33
rUpiNam	33
yoXinaH	33
SArxUlaH	33
vaXU	33
svanaH	33
pAwAla	33
kavaca	33
raWAn	33
nawa	33
xaNdam	32
yogi	32
vqRti	32
mUrCA	32
pafka	32
pAwram	32
jImUwa	32
gamanam	32
lohAni	32
prAsAxa	32
SAli	32
xqk	32
mqNAla	32
Baxra	32
kaxalI	32
Salya	32
saFjFiwam	32
samAyukwam	32
kuFjara	32
viXim	32
mArgeNa	32
nASa	32
wram	32
kinnara	32
jAwam	32
Bexena	32
sWe	32
nqwya	32
xEvawa	32
aRtakam	32
karRa	32
ASayaH	32
marIci	32
apara	32
aXipam	32
grahaNa	32
SAlinaH	32
viSAla	32
banXaH	32
xIkRA	32
prANi	32
anwareRu	32
SaraNa	32
BUwi	32
sEnya	32
sugrIva	32
roRa	32
praxAnam	32
aBaya	32
kirIta	32
Bqwya	32
UhiwaH	32
xqRtena	32
prIwaH	32
IkRaNA	32
oGEH	32
AjFayA	32
pANayaH	32
uwPulla	32
yoXa	32
yogam	31
jihvA	31
pAkam	31
guNAn	31
garBaH	31
SyAma	31
katuka	31
srowaH	31
praBqwi	31
nAdI	31
nivAwa	31
uxaye	31
arWinaH	31
saMSayam	31
xarSanAH	31
xigXa	31
sAram	31
vikqwa	31
ruciH	31
kAMsya	31
varAha	31
sWasya	31
inxriyAH	31
gava	31
balAw	31
plavaga	31
sAfKya	31
saMviw	31
arcana	31
Safkara	31
pAxaH	31
mAnuRa	31
buxXayaH	31
SArfga	31
qRaBam	31
GoReNa	31
jvAla	31
haswAH	31
raGu	31
yojanam	31
vaXe	31
raWO	31
samAXi	30
sixXim	30
pralaya	30
rogeRu	30
vyAla	30
wimira	30
AwmakAH	30
kqwAm	30
XArA	30
palASa	30
krameNa	30
viXAna	30
grahaH	30
ya	30
Awmajam	30
boXi	30
nAxaH	30
BAgaH	30
sahasrakam	30
rUpA	30
axBuwam	30
SmaSAna	30
janmanAm	30
prayogeNa	30
mAhAwmyam	30
mAnasa	30
safkASAH	30
kAmAH	30
viSeRaH	30
sanwapwaH	30
wejasam	30
ASA	30
garuda	30
maNdale	30
AkAraH	30
vibuXa	30
yaxu	30
pakRe	30
parIwa	30
aswreNa	30
vAsinAm	30
rAjIva	30
kAfkRiNaH	30
pufKEH	30
vimala	30
pAFcAla	30
jAnu	29
jale	29
prayoga	29
aprawi	29
yukwi	29
riRta	29
granWi	29
maxana	29
safgrahaH	29
sammiwam	29
varAH	29
Garma	29
varuNa	29
Brama	29
gowra	29
prasWa	29
xarSane	29
kqwe	29
GrANa	29
ajA	29
vexam	29
guNiwam	29
Arogya	29
cyuwa	29
praxA	29
waraH	29
vAhana	29
sAXaka	29
aWarva	29
kRaraH	29
balO	29
guhA	29
varjiwAH	29
lABaH	29
uru	29
vaXaH	29
SacI	29
amarRa	29
veRa	29
AcAraH	29
SoBanam	29
rawnam	29
vIryeNa	29
praBqwayaH	29
raNe	29
rAjAnam	29
Goram	29
xiwiH	29
nanxanam	29
pannaga	29
xvEpAyanaH	29
cyuwaH	29
Gata	28
afgula	28
BURaNa	28
kalpaH	28
vyAyAma	28
pANdura	28
afgAra	28
pUjiwaH	28
kola	28
wElam	28
sWiwam	28
pAkaH	28
karpUra	28
hqw	28
mUrwiH	28
AwmikA	28
viMSawim	28
sAraH	28
ambunA	28
gaxa	28
vipaH	28
guhya	28
rUpya	28
viMSawiH	28
gamBIra	28
upahawa	28
vqRa	28
guNA	28
veXa	28
smara	28
praBava	28
Sabxam	28
pUwam	28
kRaNa	28
Ananam	28
lakRmaNa	28
SmaSru	28
wyAgaH	28
kRuXA	28
xviwIya	28
upAyaH	28
AwmaBiH	28
rUpI	28
viRayam	28
sweya	28
sampute	28
Bramara	28
ABaraNam	28
na	28
u	28
aSana	28
buxXa	28
SAswram	28
aXamaH	28
afgAni	28
mAlI	28
wate	28
manxara	28
vinASAya	28
araNya	28
xaSaraWa	28
BURaNEH	28
vyAGrO	28
SiKara	28
akRAH	28
viSvAsa	28
mUle	27
mUrwi	27
yuwaH	27
vExya	27
swanya	27
wqt	27
amala	27
praxAH	27
AhArAH	27
aSanAH	27
muKEH	27
Pena	27
kriyAH	27
kIta	27
vqxXiH	27
vixiwa	27
arhaH	27
samara	27
BaxraH	27
nAmA	27
kUpa	27
mqwwikA	27
locanA	27
XAraNam	27
vakwraH	27
uxayam	27
waruNa	27
wyAga	27
jihma	27
paWaH	27
aw	27
muKya	27
AScarya	27
sWAlI	27
kanyakA	27
xqSyaH	27
BUwasya	27
navam	27
manuRyANAm	27
lakRaNAH	27
SirAH	27
xAnAw	27
xaNdaka	27
Awmaja	27
rawAH	27
SuxXiH	27
Akulam	27
pafkwi	27
yakRANAm	27
SuSrURA	27
XarmeRu	27
kRema	27
keSava	27
xAnavAH	27
marwya	27
janam	27
wIra	27
raWEH	27
sEnyAnAm	27
wIre	27
xuHSAsana	27
samaya	27
Bukwi	27
Asanam	26
afguRTa	26
wAlu	26
hAniH	26
AvahaH	26
waru	26
gara	26
sarRapa	26
mAMsam	26
cinwya	26
pAnam	26
GoRaH	26
pUjanam	26
cawvAriMSaw	26
Awmake	26
Agame	26
uxakena	26
rase	26
ABAH	26
BexAH	26
aXipawaye	26
AkArAH	26
kuSalaH	26
xehaH	26
abxa	26
wqRA	26
xama	26
kokila	26
lepa	26
Xenu	26
upewAH	26
vakra	26
anwakaH	26
mahiRa	26
caNdikA	26
Bexe	26
hewave	26
AjFA	26
uwware	26
wuRti	26
woyena	26
sevA	26
varwinaH	26
ojAH	26
muKyAnAm	26
varNena	26
vrIhi	26
samaye	26
vErAgya	26
vihiwa	26
arNavam	26
BErava	26
Awmani	26
Kalve	26
musala	26
vaXyaH	26
PalAH	26
uxAra	26
AgamaH	26
niraya	26
mura	26
nIwi	26
anIka	26
xAya	26
nirawaH	26
upamAn	26
loham	26
jaraw	26
kRayyam	26
nASAya	26
